iteration,best_fitness,coverage
597.0,-6.0,0.36
598.0,-6.0,0.36
599.0,-6.0,0.36
600.0,-6.0,0.36250000000000004
601.0,-6.0,0.36250000000000004
602.0,-6.0,0.36250000000000004
603.0,-6.0,0.36250000000000004
604.0,-6.0,0.36250000000000004
605.0,-6.0,0.36250000000000004
606.0,-6.0,0.36250000000000004
607.0,-6.0,0.365
608.0,-6.0,0.365
609.0,-6.0,0.365
610.0,-6.0,0.365
611.0,-6.0,0.365
612.0,-6.0,0.365
613.0,-6.0,0.365
614.0,-6.0,0.365
615.0,-6.0,0.365
616.0,-6.0,0.365
617.0,-6.0,0.365
618.0,-6.0,0.365
619.0,-6.0,0.365
620.0,-6.0,0.365
621.0,-6.0,0.365
622.0,-6.0,0.365
623.0,-6.0,0.365
624.0,-6.0,0.365
625.0,-6.0,0.365
626.0,-6.0,0.365
627.0,-6.0,0.365
628.0,-6.0,0.365
629.0,-6.0,0.365
630.0,-6.0,0.365
631.0,-6.0,0.365
632.0,-6.0,0.365
633.0,-6.0,0.365
634.0,-6.0,0.365
635.0,-6.0,0.365
636.0,-6.0,0.365
637.0,-6.0,0.365
638.0,-6.0,0.365
639.0,-6.0,0.365
640.0,-6.0,0.365
641.0,-6.0,0.36750000000000005
642.0,-6.0,0.36750000000000005
643.0,-6.0,0.36750000000000005
644.0,-6.0,0.36750000000000005
645.0,-6.0,0.36750000000000005
646.0,-6.0,0.36750000000000005
647.0,-6.0,0.36750000000000005
648.0,-6.0,0.36750000000000005
649.0,-6.0,0.36750000000000005
650.0,-6.0,0.37
651.0,-6.0,0.37
652.0,-6.0,0.37
653.0,-6.0,0.37
654.0,-6.0,0.37
655.0,-6.0,0.37
656.0,-6.0,0.37
657.0,-6.0,0.37
658.0,-6.0,0.37
659.0,-6.0,0.37
660.0,-6.0,0.37
661.0,-6.0,0.37
662.0,-6.0,0.37
663.0,-6.0,0.37
664.0,-6.0,0.37
665.0,-6.0,0.37
666.0,-6.0,0.37
667.0,-6.0,0.37
668.0,-6.0,0.37
669.0,-6.0,0.37
670.0,-6.0,0.37
671.0,-6.0,0.37
672.0,-6.0,0.37
673.0,-6.0,0.37
674.0,-6.0,0.37
675.0,-6.0,0.37250000000000005
676.0,-6.0,0.37250000000000005
677.0,-6.0,0.37250000000000005
678.0,-6.0,0.37250000000000005
679.0,-6.0,0.37250000000000005
680.0,-6.0,0.37250000000000005
681.0,-6.0,0.37250000000000005
682.0,-6.0,0.37250000000000005
683.0,-6.0,0.37250000000000005
684.0,-6.0,0.37250000000000005
685.0,-6.0,0.37250000000000005
686.0,-6.0,0.37250000000000005
687.0,-6.0,0.37250000000000005
688.0,-6.0,0.37250000000000005
689.0,-6.0,0.37250000000000005
690.0,-6.0,0.37250000000000005
691.0,-6.0,0.37250000000000005
692.0,-6.0,0.37250000000000005
693.0,-6.0,0.37250000000000005
694.0,-6.0,0.37250000000000005
695.0,-6.0,0.37250000000000005
696.0,-6.0,0.37250000000000005
697.0,-6.0,0.37250000000000005
698.0,-6.0,0.37250000000000005
699.0,-6.0,0.37250000000000005
700.0,-6.0,0.37250000000000005
701.0,-6.0,0.37250000000000005
702.0,-6.0,0.37250000000000005
703.0,-6.0,0.37250000000000005
704.0,-6.0,0.37250000000000005
705.0,-6.0,0.37250000000000005
706.0,-6.0,0.37250000000000005
707.0,-6.0,0.37250000000000005
708.0,-6.0,0.37250000000000005
709.0,-6.0,0.37250000000000005
710.0,-6.0,0.37250000000000005
711.0,-6.0,0.37250000000000005
712.0,-6.0,0.37250000000000005
713.0,-6.0,0.37250000000000005
714.0,-6.0,0.37250000000000005
715.0,-6.0,0.37250000000000005
716.0,-6.0,0.37250000000000005
717.0,-6.0,0.37250000000000005
718.0,-6.0,0.375
719.0,-6.0,0.375
720.0,-6.0,0.375
721.0,-6.0,0.375
722.0,-6.0,0.375
723.0,-6.0,0.375
724.0,-6.0,0.375
725.0,-6.0,0.375
726.0,-6.0,0.37749999999999995
727.0,-6.0,0.37749999999999995
728.0,-6.0,0.37749999999999995
729.0,-6.0,0.38
730.0,-6.0,0.38
731.0,-6.0,0.38
732.0,-6.0,0.38
733.0,-6.0,0.38
734.0,-6.0,0.38
735.0,-6.0,0.38
736.0,-6.0,0.38
737.0,-6.0,0.38
738.0,-6.0,0.38
739.0,-6.0,0.38
740.0,-6.0,0.38
741.0,-6.0,0.38
742.0,-6.0,0.38
743.0,-6.0,0.38
744.0,-6.0,0.38
745.0,-6.0,0.38
746.0,-6.0,0.38
747.0,-6.0,0.38
748.0,-6.0,0.38
749.0,-6.0,0.38
750.0,-6.0,0.38
751.0,-6.0,0.38
752.0,-6.0,0.38
753.0,-6.0,0.38
754.0,-6.0,0.38
755.0,-6.0,0.38
756.0,-6.0,0.38
757.0,-6.0,0.38
758.0,-6.0,0.38
759.0,-6.0,0.38
760.0,-6.0,0.38
761.0,-6.0,0.38
762.0,-6.0,0.38
763.0,-6.0,0.38
764.0,-6.0,0.38
765.0,-6.0,0.38
766.0,-6.0,0.38
767.0,-6.0,0.38
768.0,-6.0,0.38
769.0,-6.0,0.38
770.0,-6.0,0.38
771.0,-6.0,0.38
772.0,-6.0,0.38
773.0,-6.0,0.38
774.0,-6.0,0.38
775.0,-6.0,0.38
776.0,-6.0,0.38
777.0,-6.0,0.38
778.0,-6.0,0.38
779.0,-6.0,0.38
780.0,-6.0,0.38
781.0,-6.0,0.38
782.0,-6.0,0.38
783.0,-6.0,0.38
784.0,-6.0,0.38
785.0,-6.0,0.38
786.0,-6.0,0.38
787.0,-6.0,0.38
788.0,-6.0,0.38
789.0,-6.0,0.38
790.0,-6.0,0.38
791.0,-6.0,0.38
792.0,-6.0,0.38
793.0,-6.0,0.38
794.0,-6.0,0.38
795.0,-6.0,0.38
796.0,-6.0,0.38
797.0,-6.0,0.38
798.0,-6.0,0.38249999999999995
799.0,-6.0,0.38249999999999995
800.0,-6.0,0.38249999999999995
801.0,-6.0,0.385
802.0,-6.0,0.385
803.0,-6.0,0.385
804.0,-6.0,0.385
805.0,-6.0,0.385
806.0,-6.0,0.385
807.0,-6.0,0.385
808.0,-6.0,0.385
809.0,-6.0,0.385
810.0,-6.0,0.38749999999999996
811.0,-6.0,0.38749999999999996
812.0,-6.0,0.38749999999999996
813.0,-6.0,0.38749999999999996
814.0,-6.0,0.38749999999999996
815.0,-6.0,0.38749999999999996
816.0,-6.0,0.38749999999999996
817.0,-6.0,0.38749999999999996
818.0,-6.0,0.38749999999999996
819.0,-6.0,0.38749999999999996
820.0,-6.0,0.38749999999999996
821.0,-6.0,0.38749999999999996
822.0,-6.0,0.38749999999999996
823.0,-6.0,0.38749999999999996
824.0,-6.0,0.38749999999999996
825.0,-6.0,0.38749999999999996
826.0,-6.0,0.38749999999999996
827.0,-6.0,0.38749999999999996
828.0,-6.0,0.38749999999999996
829.0,-6.0,0.38749999999999996
830.0,-6.0,0.39
831.0,-6.0,0.39
832.0,-6.0,0.39
833.0,-6.0,0.39
834.0,-6.0,0.39
835.0,-6.0,0.39
836.0,-6.0,0.39
837.0,-6.0,0.39
838.0,-6.0,0.39
839.0,-6.0,0.39
840.0,-6.0,0.39
841.0,-6.0,0.39
842.0,-6.0,0.39
843.0,-6.0,0.39
844.0,-6.0,0.39
845.0,-6.0,0.39
846.0,-6.0,0.39
847.0,-6.0,0.39
848.0,-6.0,0.39
849.0,-6.0,0.39
850.0,-6.0,0.39
851.0,-6.0,0.39
852.0,-6.0,0.39
853.0,-6.0,0.39
854.0,-6.0,0.39
855.0,-6.0,0.39
856.0,-6.0,0.39
857.0,-6.0,0.39
858.0,-6.0,0.39
859.0,-6.0,0.39
860.0,-6.0,0.39
861.0,-6.0,0.39
862.0,-6.0,0.39
863.0,-6.0,0.39
864.0,-6.0,0.39
865.0,-6.0,0.39
866.0,-6.0,0.39
867.0,-6.0,0.39
868.0,-6.0,0.39
869.0,-6.0,0.39
870.0,-6.0,0.39
871.0,-6.0,0.39
872.0,-6.0,0.39
873.0,-6.0,0.39
874.0,-6.0,0.39
875.0,-6.0,0.39
876.0,-6.0,0.39
877.0,-6.0,0.39
878.0,-6.0,0.39
879.0,-6.0,0.39
880.0,-6.0,0.39
881.0,-6.0,0.39
882.0,-6.0,0.39
883.0,-6.0,0.39
884.0,-6.0,0.39
885.0,-6.0,0.39
886.0,-6.0,0.39
887.0,-6.0,0.39
888.0,-6.0,0.39
889.0,-6.0,0.39
890.0,-6.0,0.39
891.0,-6.0,0.39
892.0,-6.0,0.39
893.0,-6.0,0.39
894.0,-6.0,0.39
895.0,-6.0,0.39
896.0,-6.0,0.39
897.0,-6.0,0.39
898.0,-6.0,0.39
899.0,-6.0,0.39
900.0,-6.0,0.39
901.0,-6.0,0.39
902.0,-6.0,0.39
903.0,-6.0,0.39
904.0,-6.0,0.39
905.0,-6.0,0.39
906.0,-6.0,0.39
907.0,-6.0,0.39
908.0,-6.0,0.39
909.0,-6.0,0.39
910.0,-6.0,0.39
911.0,-6.0,0.39
912.0,-6.0,0.39
913.0,-6.0,0.39
914.0,-6.0,0.39
915.0,-6.0,0.39
916.0,-6.0,0.39
917.0,-6.0,0.39
918.0,-6.0,0.39
919.0,-6.0,0.39
920.0,-6.0,0.39
921.0,-6.0,0.39
