iteration,best_fitness,coverage
877.0,-0.0,0.4
878.0,-0.0,0.4
879.0,-0.0,0.4
880.0,-0.0,0.4
881.0,-0.0,0.4
882.0,-0.0,0.4
883.0,-0.0,0.4
884.0,-0.0,0.4
885.0,-0.0,0.4
886.0,-0.0,0.4
887.0,-0.0,0.4
888.0,-0.0,0.4
889.0,-0.0,0.4
890.0,-0.0,0.4
891.0,-0.0,0.4
892.0,-0.0,0.4
893.0,-0.0,0.4
894.0,-0.0,0.4
895.0,-0.0,0.4
896.0,-0.0,0.4
897.0,-0.0,0.4
898.0,-0.0,0.4
899.0,-0.0,0.4
900.0,-0.0,0.4
901.0,-0.0,0.4
902.0,-0.0,0.4
903.0,-0.0,0.4
904.0,-0.0,0.4
905.0,-0.0,0.4
906.0,-0.0,0.4
907.0,-0.0,0.4
908.0,-0.0,0.4
909.0,-0.0,0.4
910.0,-0.0,0.4
911.0,-0.0,0.4
912.0,-0.0,0.4
913.0,-0.0,0.4
914.0,-0.0,0.4
915.0,-0.0,0.4
916.0,-0.0,0.4
917.0,-0.0,0.4
918.0,-0.0,0.4
919.0,-0.0,0.4
920.0,-0.0,0.4
921.0,-0.0,0.4
922.0,-0.0,0.4
923.0,-0.0,0.4
924.0,-0.0,0.4
925.0,-0.0,0.4
926.0,-0.0,0.4
927.0,-0.0,0.4
928.0,-0.0,0.4
929.0,-0.0,0.4
930.0,-0.0,0.4
931.0,-0.0,0.4
932.0,-0.0,0.4
933.0,-0.0,0.4
934.0,-0.0,0.4
935.0,-0.0,0.4
936.0,-0.0,0.4
937.0,-0.0,0.4
938.0,-0.0,0.4
939.0,-0.0,0.4
940.0,-0.0,0.4
941.0,-0.0,0.4
942.0,-0.0,0.4
943.0,-0.0,0.4
944.0,-0.0,0.4
945.0,-0.0,0.4
946.0,-0.0,0.4
947.0,-0.0,0.4
948.0,-0.0,0.4
949.0,-0.0,0.4
950.0,-0.0,0.4
951.0,-0.0,0.4
952.0,-0.0,0.4
953.0,-0.0,0.4
954.0,-0.0,0.4
955.0,-0.0,0.4
956.0,-0.0,0.4
957.0,-0.0,0.4
958.0,-0.0,0.4
959.0,-0.0,0.4
960.0,-0.0,0.4
961.0,-0.0,0.4
962.0,-0.0,0.4
963.0,-0.0,0.4
964.0,-0.0,0.4
965.0,-0.0,0.4
966.0,-0.0,0.4
967.0,-0.0,0.4
968.0,-0.0,0.4
969.0,-0.0,0.4
970.0,-0.0,0.4
971.0,-0.0,0.4
972.0,-0.0,0.4
973.0,-0.0,0.4
974.0,-0.0,0.4
975.0,-0.0,0.4
976.0,-0.0,0.4
977.0,-0.0,0.4
978.0,-0.0,0.4
979.0,-0.0,0.4
980.0,-0.0,0.4
981.0,-0.0,0.4
982.0,-0.0,0.4
983.0,-0.0,0.4
984.0,-0.0,0.4
985.0,-0.0,0.4
986.0,-0.0,0.4
987.0,-0.0,0.4
988.0,-0.0,0.4
989.0,-0.0,0.4
990.0,-0.0,0.4
991.0,-0.0,0.4
992.0,-0.0,0.4
993.0,-0.0,0.4
994.0,-0.0,0.4
995.0,-0.0,0.4
996.0,-0.0,0.4
997.0,-0.0,0.4
998.0,-0.0,0.4
999.0,-0.0,0.4
1000.0,-0.0,0.4
1001.0,-0.0,0.4
1002.0,-0.0,0.4
1003.0,-0.0,0.4
1004.0,-0.0,0.4
1005.0,-21.0,0.4
1006.0,-21.0,0.4
1007.0,-21.0,0.4
1008.0,-21.0,0.4
1009.0,-21.0,0.4
1010.0,-21.0,0.4
1011.0,-21.0,0.4
1012.0,-21.0,0.4
1013.0,-21.0,0.4
1014.0,-21.0,0.4
1015.0,-21.0,0.4
1016.0,-21.0,0.4
1017.0,-21.0,0.4
1018.0,-21.0,0.4
1019.0,-21.0,0.4
1020.0,-21.0,0.4
1021.0,-21.0,0.4
1022.0,-21.0,0.4
1023.0,-21.0,0.4
1024.0,-21.0,0.4
1025.0,-21.0,0.4
1026.0,-21.0,0.4
1027.0,-21.0,0.4
1028.0,-21.0,0.4
1029.0,-21.0,0.4
1030.0,-21.0,0.4
1031.0,-21.0,0.4
1032.0,-21.0,0.4
1033.0,-21.0,0.4
1034.0,-21.0,0.4
1035.0,-21.0,0.4
1036.0,-21.0,0.4
1037.0,-21.0,0.4
1038.0,-21.0,0.4
1039.0,-21.0,0.4
1040.0,-21.0,0.4
1041.0,-21.0,0.4
1042.0,-21.0,0.4
1043.0,-21.0,0.4
1044.0,-21.0,0.4
1045.0,-21.0,0.4
1046.0,-21.0,0.4
1047.0,-21.0,0.4
1048.0,-21.0,0.4
1049.0,-21.0,0.4
1050.0,-21.0,0.4
1051.0,-21.0,0.4
1052.0,-21.0,0.4
1053.0,-21.0,0.4
1054.0,-21.0,0.4
1055.0,-21.0,0.4
1056.0,-21.0,0.4
1057.0,-21.0,0.4
1058.0,-21.0,0.4
1059.0,-21.0,0.4
1060.0,-21.0,0.4
1061.0,-21.0,0.4
1062.0,-21.0,0.4
1063.0,-21.0,0.4
1064.0,-21.0,0.4
1065.0,-21.0,0.4
1066.0,-21.0,0.4
1067.0,-21.0,0.4
1068.0,-21.0,0.4
1069.0,-21.0,0.4
1070.0,-21.0,0.4
1071.0,-21.0,0.4
1072.0,-21.0,0.4
1073.0,-21.0,0.4
1074.0,-21.0,0.4
1075.0,-21.0,0.4
1076.0,-21.0,0.4
1077.0,-21.0,0.4
1078.0,-21.0,0.4
1079.0,-21.0,0.4
1080.0,-21.0,0.4
1081.0,-21.0,0.4
1082.0,-21.0,0.4
1083.0,-21.0,0.4
1084.0,-21.0,0.4
1085.0,-21.0,0.4
1086.0,-21.0,0.4
1087.0,-21.0,0.4
1088.0,-21.0,0.4
1089.0,-21.0,0.4
1090.0,-21.0,0.4
1091.0,-21.0,0.4
1092.0,-21.0,0.4
1093.0,-21.0,0.4
1094.0,-21.0,0.4
1095.0,-21.0,0.4
1096.0,-21.0,0.4
1097.0,-21.0,0.4
1098.0,-21.0,0.4
1099.0,-21.0,0.4
1100.0,-21.0,0.4
1101.0,-21.0,0.4
1102.0,-21.0,0.4
1103.0,-21.0,0.4
1104.0,-21.0,0.4
1105.0,-21.0,0.4
1106.0,-21.0,0.4
1107.0,-21.0,0.4
1108.0,-21.0,0.4
1109.0,-21.0,0.4
1110.0,-21.0,0.4
1111.0,-21.0,0.4
1112.0,-21.0,0.4
1113.0,-21.0,0.4
1114.0,-21.0,0.4
1115.0,-21.0,0.4
1116.0,-21.0,0.4
1117.0,-21.0,0.4
1118.0,-21.0,0.4
1119.0,-21.0,0.4
1120.0,-21.0,0.4
1121.0,-21.0,0.4
1122.0,-21.0,0.4
1123.0,-21.0,0.4
1124.0,-21.0,0.4
1125.0,-21.0,0.4
1126.0,-21.0,0.4
1127.0,-21.0,0.4
1128.0,-21.0,0.4
1129.0,-21.0,0.4
1130.0,-21.0,0.4
1131.0,-21.0,0.4
1132.0,-21.0,0.4
1133.0,-21.0,0.4
1134.0,-21.0,0.4
1135.0,-21.0,0.4
1136.0,-21.0,0.4
1137.0,-21.0,0.4
1138.0,-21.0,0.4
1139.0,-21.0,0.4
1140.0,-21.0,0.4
1141.0,-21.0,0.4
1142.0,-21.0,0.4
1143.0,-21.0,0.4
1144.0,-21.0,0.4
1145.0,-21.0,0.4
1146.0,-21.0,0.4
1147.0,-21.0,0.4
1148.0,-21.0,0.4
1149.0,-21.0,0.4
1150.0,-21.0,0.4
1151.0,-21.0,0.4
1152.0,-21.0,0.4
1153.0,-21.0,0.4
1154.0,-21.0,0.4
1155.0,-21.0,0.4
1156.0,-21.0,0.4
1157.0,-21.0,0.4
1158.0,-21.0,0.4
1159.0,-21.0,0.4
1160.0,-21.0,0.4
1161.0,-21.0,0.4
1162.0,-21.0,0.4
1163.0,-21.0,0.4
1164.0,-21.0,0.4
1165.0,-21.0,0.4
1166.0,-21.0,0.4
1167.0,-21.0,0.4
1168.0,-21.0,0.4
1169.0,-21.0,0.4
1170.0,-21.0,0.4
1171.0,-21.0,0.4
1172.0,-21.0,0.4
1173.0,-21.0,0.4
1174.0,-21.0,0.4
1175.0,-21.0,0.4
1176.0,-21.0,0.4
1177.0,-21.0,0.4
1178.0,-21.0,0.4
1179.0,-21.0,0.4
1180.0,-21.0,0.4
1181.0,-21.0,0.4
1182.0,-21.0,0.4
1183.0,-21.0,0.4
1184.0,-21.0,0.4
1185.0,-21.0,0.4
1186.0,-21.0,0.4
1187.0,-21.0,0.4
1188.0,-21.0,0.4
1189.0,-21.0,0.4
1190.0,-21.0,0.4
1191.0,-21.0,0.4
1192.0,-21.0,0.4
1193.0,-21.0,0.4
1194.0,-21.0,0.4
1195.0,-21.0,0.4
1196.0,-21.0,0.4
1197.0,-21.0,0.4
1198.0,-21.0,0.4
1199.0,-21.0,0.4
1200.0,-21.0,0.4
1201.0,-21.0,0.4
1202.0,-21.0,0.4
1203.0,-21.0,0.4
1204.0,-21.0,0.4
1205.0,-21.0,0.4
1206.0,-21.0,0.4
1207.0,-21.0,0.4
1208.0,-21.0,0.4
1209.0,-21.0,0.4
1210.0,-21.0,0.4
1211.0,-21.0,0.4
1212.0,-21.0,0.4
1213.0,-21.0,0.4
1214.0,-21.0,0.4
1215.0,-21.0,0.4
1216.0,-21.0,0.4
1217.0,-21.0,0.4
1218.0,-21.0,0.4
1219.0,-21.0,0.4
1220.0,-21.0,0.4
1221.0,-21.0,0.4
1222.0,-21.0,0.4
1223.0,-21.0,0.4
1224.0,-21.0,0.4
1225.0,-21.0,0.4
1226.0,-21.0,0.4
1227.0,-21.0,0.4
1228.0,-21.0,0.4
1229.0,-21.0,0.4
1230.0,-21.0,0.4
1231.0,-21.0,0.4
1232.0,-21.0,0.4
1233.0,-21.0,0.4
1234.0,-21.0,0.4
1235.0,-21.0,0.4
1236.0,-21.0,0.4
1237.0,-21.0,0.4
1238.0,-21.0,0.4
1239.0,-21.0,0.4
1240.0,-21.0,0.4
1241.0,-21.0,0.4
1242.0,-21.0,0.4
1243.0,-21.0,0.4
1244.0,-21.0,0.4
1245.0,-21.0,0.4
1246.0,-21.0,0.4
1247.0,-21.0,0.4
1248.0,-21.0,0.4
1249.0,-21.0,0.4
1250.0,-21.0,0.4
1251.0,-21.0,0.4
1252.0,-21.0,0.4
1253.0,-21.0,0.4
1254.0,-21.0,0.4
1255.0,-21.0,0.4
1256.0,-21.0,0.4
1257.0,-21.0,0.4
1258.0,-21.0,0.4
1259.0,-21.0,0.4
1260.0,-21.0,0.4
1261.0,-21.0,0.4
1262.0,-21.0,0.4
1263.0,-21.0,0.4
1264.0,-21.0,0.4
1265.0,-21.0,0.4
1266.0,-21.0,0.4
1267.0,-21.0,0.4
1268.0,-21.0,0.4
1269.0,-21.0,0.4
1270.0,-21.0,0.4
1271.0,-21.0,0.4
1272.0,-21.0,0.4
1273.0,-21.0,0.4
1274.0,-21.0,0.4
1275.0,-21.0,0.4
1276.0,-21.0,0.4
1277.0,-21.0,0.4
1278.0,-21.0,0.4
1279.0,-21.0,0.4
1280.0,-21.0,0.4
1281.0,-21.0,0.4
1282.0,-21.0,0.4
1283.0,-21.0,0.4
1284.0,-21.0,0.4
1285.0,-21.0,0.4
1286.0,-21.0,0.4
1287.0,-21.0,0.4
1288.0,-21.0,0.4
1289.0,-21.0,0.4
1290.0,-21.0,0.4
1291.0,-21.0,0.4
1292.0,-21.0,0.4
1293.0,-21.0,0.4
1294.0,-21.0,0.4
1295.0,-21.0,0.4
1296.0,-21.0,0.4
1297.0,-21.0,0.4
1298.0,-21.0,0.4
1299.0,-21.0,0.4
1300.0,-21.0,0.4
1301.0,-21.0,0.4
1302.0,-21.0,0.4
1303.0,-21.0,0.4
1304.0,-21.0,0.4
1305.0,-21.0,0.4
1306.0,-21.0,0.4
1307.0,-21.0,0.4
1308.0,-21.0,0.4
1309.0,-21.0,0.4
1310.0,-21.0,0.4
1311.0,-21.0,0.4
1312.0,-21.0,0.4
1313.0,-21.0,0.4
1314.0,-21.0,0.4
1315.0,-21.0,0.4
1316.0,-21.0,0.4
1317.0,-21.0,0.4
1318.0,-21.0,0.4
1319.0,-21.0,0.4
1320.0,-21.0,0.4
1321.0,-21.0,0.4
1322.0,-21.0,0.4
1323.0,-21.0,0.4
1324.0,-21.0,0.4
1325.0,-21.0,0.4
1326.0,-21.0,0.4
1327.0,-21.0,0.40249999999999997
1328.0,-21.0,0.40249999999999997
1329.0,-21.0,0.40249999999999997
1330.0,-21.0,0.40249999999999997
1331.0,-21.0,0.40249999999999997
1332.0,-21.0,0.40249999999999997
1333.0,-21.0,0.40249999999999997
1334.0,-21.0,0.40249999999999997
1335.0,-21.0,0.40249999999999997
1336.0,-21.0,0.40249999999999997
1337.0,-21.0,0.40249999999999997
1338.0,-21.0,0.40249999999999997
1339.0,-21.0,0.40249999999999997
1340.0,-21.0,0.40249999999999997
1341.0,-21.0,0.40249999999999997
1342.0,-21.0,0.40249999999999997
1343.0,-21.0,0.40249999999999997
1344.0,-21.0,0.40249999999999997
1345.0,-21.0,0.40249999999999997
1346.0,-21.0,0.40249999999999997
1347.0,-21.0,0.40249999999999997
1348.0,-21.0,0.40249999999999997
1349.0,-21.0,0.40249999999999997
1350.0,-21.0,0.40249999999999997
1351.0,-21.0,0.40249999999999997
1352.0,-21.0,0.40249999999999997
1353.0,-21.0,0.40249999999999997
1354.0,-21.0,0.40249999999999997
1355.0,-21.0,0.40249999999999997
1356.0,-21.0,0.40249999999999997
1357.0,-21.0,0.40249999999999997
1358.0,-21.0,0.40249999999999997
1359.0,-21.0,0.40249999999999997
1360.0,-21.0,0.40249999999999997
1361.0,-21.0,0.40249999999999997
1362.0,-21.0,0.40249999999999997
1363.0,-21.0,0.40249999999999997
1364.0,-21.0,0.40249999999999997
1365.0,-21.0,0.40249999999999997
1366.0,-21.0,0.40249999999999997
1367.0,-21.0,0.40249999999999997
1368.0,-21.0,0.40249999999999997
1369.0,-21.0,0.40249999999999997
1370.0,-21.0,0.40249999999999997
1371.0,-21.0,0.40249999999999997
1372.0,-21.0,0.40249999999999997
1373.0,-21.0,0.40249999999999997
1374.0,-21.0,0.40249999999999997
1375.0,-21.0,0.40249999999999997
1376.0,-21.0,0.40249999999999997
1377.0,-21.0,0.40249999999999997
1378.0,-21.0,0.40249999999999997
1379.0,-21.0,0.40249999999999997
1380.0,-21.0,0.40249999999999997
1381.0,-21.0,0.40249999999999997
1382.0,-21.0,0.40249999999999997
1383.0,-21.0,0.40249999999999997
1384.0,-21.0,0.40249999999999997
1385.0,-21.0,0.40249999999999997
1386.0,-21.0,0.40249999999999997
1387.0,-21.0,0.40249999999999997
1388.0,-21.0,0.40249999999999997
1389.0,-21.0,0.40249999999999997
1390.0,-21.0,0.40249999999999997
1391.0,-21.0,0.40249999999999997
1392.0,-21.0,0.40249999999999997
1393.0,-21.0,0.40249999999999997
1394.0,-21.0,0.40249999999999997
1395.0,-21.0,0.40249999999999997
1396.0,-21.0,0.40249999999999997
1397.0,-21.0,0.40249999999999997
1398.0,-21.0,0.40249999999999997
1399.0,-21.0,0.40249999999999997
1400.0,-21.0,0.40249999999999997
1401.0,-21.0,0.40249999999999997
1402.0,-21.0,0.40249999999999997
1403.0,-21.0,0.40249999999999997
1404.0,-21.0,0.40249999999999997
1405.0,-21.0,0.40249999999999997
1406.0,-21.0,0.40249999999999997
1407.0,-21.0,0.40249999999999997
1408.0,-21.0,0.40249999999999997
1409.0,-21.0,0.40249999999999997
1410.0,-21.0,0.40249999999999997
1411.0,-21.0,0.40249999999999997
1412.0,-21.0,0.40249999999999997
1413.0,-21.0,0.40249999999999997
1414.0,-21.0,0.40249999999999997
1415.0,-21.0,0.40249999999999997
1416.0,-21.0,0.40249999999999997
1417.0,-21.0,0.40249999999999997
1418.0,-21.0,0.40249999999999997
1419.0,-21.0,0.40249999999999997
1420.0,-21.0,0.40249999999999997
1421.0,-21.0,0.40249999999999997
1422.0,-21.0,0.40249999999999997
1423.0,-21.0,0.40249999999999997
1424.0,-21.0,0.40249999999999997
1425.0,-21.0,0.40249999999999997
1426.0,-21.0,0.40249999999999997
1427.0,-21.0,0.40249999999999997
1428.0,-21.0,0.40249999999999997
1429.0,-21.0,0.40249999999999997
1430.0,-21.0,0.40249999999999997
1431.0,-21.0,0.40249999999999997
1432.0,-21.0,0.40249999999999997
1433.0,-21.0,0.40249999999999997
1434.0,-21.0,0.40249999999999997
1435.0,-21.0,0.40249999999999997
1436.0,-21.0,0.40249999999999997
1437.0,-21.0,0.40249999999999997
1438.0,-21.0,0.40249999999999997
1439.0,-21.0,0.40249999999999997
1440.0,-21.0,0.40249999999999997
1441.0,-21.0,0.40249999999999997
1442.0,-21.0,0.40249999999999997
1443.0,-21.0,0.40249999999999997
1444.0,-21.0,0.40249999999999997
1445.0,-21.0,0.40249999999999997
1446.0,-21.0,0.40249999999999997
1447.0,-21.0,0.40249999999999997
1448.0,-21.0,0.40249999999999997
1449.0,-21.0,0.40249999999999997
1450.0,-21.0,0.40249999999999997
1451.0,-21.0,0.40249999999999997
1452.0,-21.0,0.40249999999999997
1453.0,-21.0,0.40249999999999997
1454.0,-21.0,0.40249999999999997
1455.0,-21.0,0.40249999999999997
1456.0,-21.0,0.40249999999999997
1457.0,-21.0,0.40249999999999997
1458.0,-21.0,0.40249999999999997
1459.0,-21.0,0.40249999999999997
1460.0,-21.0,0.40249999999999997
1461.0,-21.0,0.40249999999999997
1462.0,-21.0,0.40249999999999997
1463.0,-21.0,0.40249999999999997
1464.0,-21.0,0.40249999999999997
1465.0,-21.0,0.40249999999999997
1466.0,-21.0,0.40249999999999997
1467.0,-21.0,0.40249999999999997
1468.0,-21.0,0.40249999999999997
1469.0,-21.0,0.40249999999999997
1470.0,-21.0,0.40249999999999997
1471.0,-21.0,0.40249999999999997
1472.0,-21.0,0.40249999999999997
1473.0,-21.0,0.40249999999999997
1474.0,-21.0,0.40249999999999997
1475.0,-21.0,0.40249999999999997
1476.0,-21.0,0.40249999999999997
1477.0,-21.0,0.40249999999999997
1478.0,-21.0,0.40249999999999997
1479.0,-21.0,0.40249999999999997
1480.0,-21.0,0.40249999999999997
1481.0,-21.0,0.40249999999999997
1482.0,-21.0,0.40249999999999997
1483.0,-21.0,0.40249999999999997
1484.0,-21.0,0.40249999999999997
1485.0,-21.0,0.40249999999999997
1486.0,-21.0,0.40249999999999997
1487.0,-21.0,0.40249999999999997
1488.0,-21.0,0.40249999999999997
1489.0,-21.0,0.40249999999999997
1490.0,-21.0,0.40249999999999997
1491.0,-21.0,0.40249999999999997
1492.0,-21.0,0.40249999999999997
1493.0,-21.0,0.40249999999999997
1494.0,-21.0,0.40249999999999997
1495.0,-21.0,0.40249999999999997
1496.0,-21.0,0.40249999999999997
1497.0,-21.0,0.40249999999999997
1498.0,-21.0,0.40249999999999997
1499.0,-21.0,0.40249999999999997
1500.0,-21.0,0.40249999999999997
1501.0,-21.0,0.40249999999999997
1502.0,-21.0,0.40249999999999997
1503.0,-21.0,0.40249999999999997
1504.0,-21.0,0.40249999999999997
1505.0,-21.0,0.40249999999999997
1506.0,-21.0,0.40249999999999997
1507.0,-21.0,0.40249999999999997
1508.0,-21.0,0.40249999999999997
1509.0,-21.0,0.40249999999999997
1510.0,-21.0,0.40249999999999997
1511.0,-21.0,0.40249999999999997
1512.0,-21.0,0.40249999999999997
1513.0,-21.0,0.40249999999999997
1514.0,-21.0,0.40249999999999997
1515.0,-21.0,0.40249999999999997
1516.0,-21.0,0.40249999999999997
1517.0,-21.0,0.40249999999999997
1518.0,-21.0,0.40249999999999997
1519.0,-21.0,0.40249999999999997
1520.0,-21.0,0.40249999999999997
1521.0,-21.0,0.40249999999999997
1522.0,-21.0,0.40249999999999997
1523.0,-21.0,0.40249999999999997
1524.0,-21.0,0.40249999999999997
1525.0,-21.0,0.40249999999999997
1526.0,-21.0,0.40249999999999997
1527.0,-21.0,0.40249999999999997
1528.0,-21.0,0.40249999999999997
1529.0,-21.0,0.40249999999999997
1530.0,-21.0,0.40249999999999997
1531.0,-21.0,0.40249999999999997
1532.0,-21.0,0.40249999999999997
1533.0,-21.0,0.40249999999999997
1534.0,-21.0,0.40249999999999997
1535.0,-21.0,0.40249999999999997
1536.0,-21.0,0.40249999999999997
1537.0,-21.0,0.40249999999999997
1538.0,-21.0,0.40249999999999997
1539.0,-21.0,0.40249999999999997
1540.0,-21.0,0.40249999999999997
1541.0,-21.0,0.40249999999999997
1542.0,-21.0,0.40249999999999997
1543.0,-21.0,0.40249999999999997
1544.0,-21.0,0.40249999999999997
1545.0,-21.0,0.40249999999999997
1546.0,-21.0,0.40249999999999997
1547.0,-21.0,0.40249999999999997
1548.0,-21.0,0.40249999999999997
1549.0,-21.0,0.40249999999999997
1550.0,-21.0,0.40249999999999997
1551.0,-21.0,0.40249999999999997
1552.0,-21.0,0.40249999999999997
1553.0,-21.0,0.40249999999999997
1554.0,-21.0,0.40249999999999997
1555.0,-21.0,0.40249999999999997
1556.0,-21.0,0.405
1557.0,-21.0,0.405
1558.0,-21.0,0.405
1559.0,-21.0,0.405
1560.0,-21.0,0.405
1561.0,-21.0,0.405
1562.0,-21.0,0.405
1563.0,-21.0,0.405
1564.0,-21.0,0.405
1565.0,-21.0,0.4075
1566.0,-21.0,0.4075
1567.0,-21.0,0.4075
1568.0,-21.0,0.4075
1569.0,-21.0,0.4075
1570.0,-21.0,0.4075
1571.0,-21.0,0.4075
1572.0,-21.0,0.4075
1573.0,-21.0,0.4075
1574.0,-21.0,0.4075
1575.0,-21.0,0.4075
1576.0,-21.0,0.4075
1577.0,-21.0,0.4075
1578.0,-21.0,0.4075
1579.0,-21.0,0.4075
1580.0,-21.0,0.4075
1581.0,-21.0,0.4075
1582.0,-21.0,0.4075
1583.0,-21.0,0.4075
1584.0,-21.0,0.4075
1585.0,-21.0,0.4075
1586.0,-21.0,0.4075
1587.0,-21.0,0.4075
1588.0,-21.0,0.4075
1589.0,-21.0,0.4075
1590.0,-21.0,0.4075
1591.0,-21.0,0.4075
1592.0,-21.0,0.4075
1593.0,-21.0,0.4075
1594.0,-21.0,0.4075
1595.0,-21.0,0.4075
1596.0,-21.0,0.4075
1597.0,-21.0,0.4075
1598.0,-21.0,0.4075
1599.0,-21.0,0.4075
1600.0,-21.0,0.4075
1601.0,-21.0,0.4075
1602.0,-21.0,0.4075
1603.0,-21.0,0.4075
1604.0,-21.0,0.4075
1605.0,-21.0,0.4075
1606.0,-21.0,0.4075
1607.0,-21.0,0.4075
1608.0,-21.0,0.4075
1609.0,-21.0,0.4075
1610.0,-21.0,0.4075
1611.0,-21.0,0.4075
1612.0,-21.0,0.4075
1613.0,-21.0,0.4075
1614.0,-21.0,0.4075
1615.0,-21.0,0.4075
1616.0,-21.0,0.4075
1617.0,-21.0,0.4075
1618.0,-21.0,0.4075
1619.0,-21.0,0.4075
1620.0,-21.0,0.4075
1621.0,-21.0,0.4075
1622.0,-21.0,0.4075
1623.0,-21.0,0.4075
1624.0,-21.0,0.4075
1625.0,-21.0,0.4075
1626.0,-21.0,0.4075
1627.0,-21.0,0.4075
1628.0,-21.0,0.4075
1629.0,-21.0,0.4075
1630.0,-21.0,0.4075
1631.0,-21.0,0.4075
1632.0,-21.0,0.4075
1633.0,-21.0,0.4075
1634.0,-21.0,0.4075
1635.0,-21.0,0.4075
1636.0,-21.0,0.4075
1637.0,-21.0,0.4075
1638.0,-21.0,0.4075
1639.0,-21.0,0.4075
1640.0,-21.0,0.4075
1641.0,-21.0,0.4075
1642.0,-21.0,0.4075
1643.0,-21.0,0.4075
1644.0,-21.0,0.4075
1645.0,-21.0,0.4075
1646.0,-21.0,0.4075
1647.0,-21.0,0.4075
1648.0,-21.0,0.4075
1649.0,-21.0,0.4075
1650.0,-21.0,0.4075
1651.0,-21.0,0.4075
1652.0,-21.0,0.4075
1653.0,-21.0,0.4075
1654.0,-21.0,0.4075
1655.0,-21.0,0.4075
1656.0,-21.0,0.4075
1657.0,-21.0,0.4075
1658.0,-21.0,0.4075
1659.0,-21.0,0.4075
1660.0,-21.0,0.4075
1661.0,-21.0,0.4075
1662.0,-21.0,0.4075
1663.0,-21.0,0.4075
1664.0,-21.0,0.4075
1665.0,-21.0,0.4075
1666.0,-21.0,0.4075
1667.0,-21.0,0.4075
1668.0,-21.0,0.4075
1669.0,-21.0,0.4075
1670.0,-21.0,0.4075
1671.0,-21.0,0.4075
1672.0,-21.0,0.4075
1673.0,-21.0,0.4075
1674.0,-21.0,0.4075
1675.0,-21.0,0.4075
1676.0,-21.0,0.4075
1677.0,-21.0,0.4075
1678.0,-21.0,0.4075
1679.0,-21.0,0.4075
1680.0,-21.0,0.4075
1681.0,-21.0,0.4075
1682.0,-21.0,0.4075
1683.0,-21.0,0.4075
1684.0,-21.0,0.4075
1685.0,-21.0,0.4075
1686.0,-21.0,0.4075
1687.0,-21.0,0.4075
1688.0,-21.0,0.4075
1689.0,-21.0,0.4075
1690.0,-21.0,0.4075
1691.0,-21.0,0.4075
1692.0,-21.0,0.4075
1693.0,-21.0,0.4075
1694.0,-21.0,0.4075
1695.0,-21.0,0.4075
1696.0,-21.0,0.4075
1697.0,-21.0,0.4075
1698.0,-21.0,0.4075
1699.0,-21.0,0.4075
1700.0,-21.0,0.4075
1701.0,-21.0,0.4075
1702.0,-21.0,0.4075
1703.0,-21.0,0.4075
1704.0,-21.0,0.4075
1705.0,-21.0,0.4075
1706.0,-21.0,0.4075
1707.0,-21.0,0.4075
1708.0,-21.0,0.4075
1709.0,-21.0,0.4075
1710.0,-21.0,0.4075
1711.0,-21.0,0.4075
1712.0,-21.0,0.4075
1713.0,-21.0,0.4075
1714.0,-21.0,0.4075
1715.0,-21.0,0.4075
1716.0,-21.0,0.4075
1717.0,-21.0,0.4075
1718.0,-21.0,0.4075
1719.0,-21.0,0.4075
1720.0,-21.0,0.4075
1721.0,-21.0,0.4075
1722.0,-21.0,0.4075
1723.0,-21.0,0.4075
1724.0,-21.0,0.4075
1725.0,-21.0,0.4075
1726.0,-21.0,0.4075
1727.0,-21.0,0.4075
1728.0,-21.0,0.4075
1729.0,-21.0,0.4075
1730.0,-21.0,0.4075
1731.0,-21.0,0.4075
1732.0,-21.0,0.4075
1733.0,-21.0,0.4075
1734.0,-21.0,0.4075
1735.0,-21.0,0.4075
1736.0,-21.0,0.4075
1737.0,-21.0,0.4075
1738.0,-21.0,0.4075
1739.0,-21.0,0.4075
1740.0,-21.0,0.4075
1741.0,-21.0,0.4075
1742.0,-21.0,0.4075
1743.0,-21.0,0.4075
1744.0,-21.0,0.4075
1745.0,-21.0,0.4075
1746.0,-21.0,0.4075
1747.0,-21.0,0.4075
1748.0,-21.0,0.4075
1749.0,-21.0,0.4075
1750.0,-21.0,0.4075
1751.0,-21.0,0.4075
1752.0,-21.0,0.4075
1753.0,-21.0,0.4075
1754.0,-21.0,0.4075
1755.0,-21.0,0.4075
1756.0,-21.0,0.4075
1757.0,-21.0,0.4075
1758.0,-21.0,0.4075
1759.0,-21.0,0.4075
1760.0,-21.0,0.4075
1761.0,-21.0,0.4075
1762.0,-21.0,0.4075
1763.0,-21.0,0.4075
1764.0,-21.0,0.4075
1765.0,-21.0,0.4075
1766.0,-21.0,0.4075
1767.0,-21.0,0.4075
1768.0,-21.0,0.4075
1769.0,-21.0,0.4075
1770.0,-21.0,0.4075
1771.0,-21.0,0.4075
1772.0,-21.0,0.4075
1773.0,-21.0,0.4075
1774.0,-21.0,0.4075
1775.0,-21.0,0.4075
1776.0,-21.0,0.4075
1777.0,-21.0,0.4075
1778.0,-21.0,0.4075
1779.0,-21.0,0.4075
1780.0,-21.0,0.4075
1781.0,-21.0,0.4075
1782.0,-21.0,0.4075
1783.0,-21.0,0.4075
1784.0,-21.0,0.4075
1785.0,-21.0,0.4075
1786.0,-21.0,0.4075
